latitude,longitude,timestamp,magnitude
61.5421,-147.2439,8/8/2016 2:31,1.2
37.6272,-116.783,8/8/2016 2:33,0.3
18.8155,-67.5556,8/8/2016 2:34,2.6
37.6223,-116.8016,8/8/2016 2:36,0.6
37.6218,-116.8125,8/8/2016 2:40,1.1
41.1355,-116.1568,8/8/2016 2:40,1.1
33.0216667,-116.3593333,8/8/2016 2:51,0.69
57.2312,-155.7158,8/8/2016 2:52,1.9
62.7475,-150.2481,8/8/2016 2:52,1.1
18.8558,-66.0576,8/8/2016 2:54,2.6
44.2698333,-122.8425,8/8/2016 3:21,1
19.1051,-66.0436,8/8/2016 3:25,3.2
59.5195,-152.2921,8/8/2016 3:33,1.5
38.6605,-118.7827,8/8/2016 3:38,0.8
38.6317,-118.7485,8/8/2016 3:46,0.1
59.3429,-152.7067,8/8/2016 3:48,1.9
38.5433,-118.1758,8/8/2016 3:50,0.5
38.2522,-118.7429,8/8/2016 3:55,0.2
37.5725,-116.806,8/8/2016 3:55,0.5
38.2406,-118.7705,8/8/2016 3:56,0.1
38.6651,-118.8011,8/8/2016 3:57,0.5
61.9271,-144.063,8/8/2016 4:00,1.5
32.5928333,-115.306,8/8/2016 4:01,1.68
63.5553,-150.9386,8/8/2016 4:10,0.4
38.6695,-118.7826,8/8/2016 4:12,0.3
60.7925,-147.3303,8/8/2016 4:14,1.4
58.4186,-152.5832,8/8/2016 4:35,2.6
38.813,-122.8275,8/8/2016 4:40,0.67
17.9461,-68.009,8/8/2016 4:42,3
40.1403,-120.2151,8/8/2016 4:45,0.5
38.2472,-118.7387,8/8/2016 4:52,0.2
53.64,-166.6457,8/8/2016 4:52,2
37.6466667,-118.9636667,8/8/2016 4:55,0.15
18.7768,-67.4521,8/8/2016 4:57,2.7
60.9658,-150.7812,8/8/2016 4:58,1.5
32.7841667,-116.0501667,8/8/2016 4:59,0.8
38.3935,-118.3078,8/8/2016 5:06,0.9
63.0137,-150.7221,8/8/2016 5:10,1.2
18.787,-67.4415,8/8/2016 5:12,2.3
62.8318,-144.8256,8/8/2016 5:18,1.8
51.4791,-175.5066,8/8/2016 5:18,1.5
59.386,-153.3702,8/8/2016 5:21,0.4
19.1334,-66.397,8/8/2016 5:27,2.8
18.7544,-67.4671,8/8/2016 5:28,2.8
40.1249,-120.2386,8/8/2016 5:30,0.4
44.8071667,-111.51,8/8/2016 5:34,0.7
19.11,-66.3965,8/8/2016 5:38,2.7
37.628,-116.7942,8/8/2016 5:40,1.5
19.1065,-66.0911,8/8/2016 5:42,2.1
63.2621,-150.4669,8/8/2016 5:42,1.2
34.1965,-117.4373333,8/8/2016 5:44,0.63
56.5711,-155.4098,8/8/2016 5:44,2
19.1026,-66.4095,8/8/2016 5:44,2.5
18.7299,-66.0736,8/8/2016 5:54,2.7
59.8068,-153.0934,8/8/2016 5:56,1.7
39.3457,-120.032,8/8/2016 6:02,0.4
18.778,-67.459,8/8/2016 6:03,2.7
18.8113,-67.4503,8/8/2016 6:09,2.6
37.6266,-116.7934,8/8/2016 6:09,0.9
39.3519,-120.0344,8/8/2016 6:15,0.1
38.6656,-118.7831,8/8/2016 6:15,0.2
37.6136,-116.8215,8/8/2016 6:17,0.9
18.7488,-67.4468,8/8/2016 6:22,2.3
37.6291,-116.7935,8/8/2016 6:24,1.1
33.5045,-116.5305,8/8/2016 6:32,0.53
37.6219,-116.809,8/8/2016 6:34,0.9
37.6267,-116.7945,8/8/2016 6:42,1
40.1233,-120.2352,8/8/2016 6:46,0.1
33.4708333,-116.4881667,8/8/2016 6:47,0.41
38.2615,-118.7243,8/8/2016 6:53,0.1
45.567,-111.6858333,8/8/2016 6:54,0.24
59.7647,-153.0383,8/8/2016 6:58,2.1
52.9296,-167.3012,8/8/2016 6:58,1.5
37.6209,-116.8239,8/8/2016 6:59,1.6
38.2557,-118.7404,8/8/2016 7:05,0.3
38.254,-118.7768,8/8/2016 7:05,0.5
40.1279,-120.2362,8/8/2016 7:06,0.5
53.4459,-167.2504,8/8/2016 7:07,1.2
18.7201,-67.4704,8/8/2016 7:11,2.8
65.4288,-144.6979,8/8/2016 7:15,0.6
41.937,-119.6006,8/8/2016 7:17,0.5
41.9421,-119.6124,8/8/2016 7:18,0.4
37.6312,-116.7844,8/8/2016 7:22,0.5
37.6733333,-118.8816667,8/8/2016 7:24,0.38
-10.9575,164.1014,8/8/2016 7:25,4.3
33.236,-116.7671667,8/8/2016 7:25,0.76
36.4795,-120.9,8/8/2016 7:33,1.61
37.6262,-116.8005,8/8/2016 7:34,1.2
38.2649,-118.7229,8/8/2016 7:36,0.1
40.316,-121.4673333,8/8/2016 7:37,0.48
19.4073334,-155.2788391,8/8/2016 7:41,2.02
63.1098,-151.5426,8/8/2016 7:46,0.7
-4.6796,155.2703,8/8/2016 7:49,4.3
39.9451,67.5467,8/8/2016 7:50,4.6
40.136,-120.2203,8/8/2016 7:51,0.3
45.3445,-113.1663333,8/8/2016 7:53,0.27
33.2351667,-116.7658333,8/8/2016 7:57,0.7
36.4236,71.0451,8/8/2016 7:58,4
61.1476,-149.5861,8/8/2016 8:00,1.8
33.0235,-116.3515,8/8/2016 8:01,0.6
47.6468333,-122.6198333,8/8/2016 8:02,1.1
38.3113333,-88.183,8/8/2016 8:04,2.37
37.62,-116.7756,8/8/2016 8:06,0.7
58.902,-136.4099,8/8/2016 8:07,2.7
33.4883333,-116.4755,8/8/2016 8:10,0.5
59.9633,-153.4134,8/8/2016 8:15,2
51.7397,-175.0279,8/8/2016 8:17,1.3
64.6888,-147.7854,8/8/2016 8:20,0.4
18.7779,-67.4278,8/8/2016 8:22,2.4
65.3983,-144.702,8/8/2016 8:23,1.4
-31.5865,-71.6537,8/8/2016 8:24,5
19.2106667,-155.4850006,8/8/2016 8:26,1.99
-4.2667,153.6873,8/8/2016 8:27,4.1
17.9239,-66.8746,8/8/2016 8:30,2.2
33.2393333,-116.763,8/8/2016 8:31,0.71
19.3401667,-155.1776667,8/8/2016 8:31,2.36
57.8201,-152.3278,8/8/2016 8:44,1.7
51.4242,-175.6152,8/8/2016 8:47,1.7
38.2594,-118.7394,8/8/2016 8:47,0.3
-24.2851,-177.2499,8/8/2016 8:53,4.2
38.2606,-118.7192,8/8/2016 8:54,0.4
37.6278,-116.8052,8/8/2016 9:14,1.2
38.4807,-118.3553,8/8/2016 9:19,1
40.1262,-120.2399,8/8/2016 9:29,0.5
38.8048333,-122.7973333,8/8/2016 9:32,1.14
38.6677,-118.7986,8/8/2016 9:33,0.6
19.4080009,-155.2825012,8/8/2016 9:38,1.81
64.4033,-146.7867,8/8/2016 9:38,0.5
36.6915,-121.338,8/8/2016 9:42,1.15
-31.8191,179.9594,8/8/2016 9:53,4.5
63.4234,-146.0158,8/8/2016 10:09,0.7
51.3701,-175.8206,8/8/2016 10:22,1.8
37.6161,-116.8187,8/8/2016 10:24,1.3
62.8905,-149.5402,8/8/2016 10:26,2.3
43.724,-111.1761667,8/8/2016 10:28,1.11
40.9035,-116.7343,8/8/2016 10:29,2
59.7517,-152.9541,8/8/2016 10:37,1.4
38.2528,-118.7547,8/8/2016 10:43,0.2
38.6622,-118.7822,8/8/2016 10:56,0.7
62.7485,-149.863,8/8/2016 10:57,1
62.53,-151.2271,8/8/2016 10:57,1.4
65.0305,-148.9609,8/8/2016 10:58,0.6
38.7898331,-122.7761688,8/8/2016 11:00,0.53
34.0486667,-117.5391667,8/8/2016 11:03,1.5
19.068,-66.0316,8/8/2016 11:07,2.6
62.3352,-151.2374,8/8/2016 11:09,1.2
62.8231,-151.4364,8/8/2016 11:16,1.2
38.6698,-118.7896,8/8/2016 11:17,0.7
33.6341667,-116.7055,8/8/2016 11:25,0.42
61.3221,-149.8313,8/8/2016 11:34,1
19.3295,-155.0446667,8/8/2016 11:46,1.33
40.0838,-119.4837,8/8/2016 11:56,0.4
38.2651,-118.7348,8/8/2016 11:58,0.4
65.3923,-144.6941,8/8/2016 11:59,1.1
33.9485,-116.7901667,8/8/2016 12:07,1.97
-24.16,-68.116,8/8/2016 12:08,4.9
34.2935,-117.0031667,8/8/2016 12:08,1.66
33.502,-116.5328333,8/8/2016 12:11,0.86
37.454,-119.0046667,8/8/2016 12:16,1.44
65.4065,-144.693,8/8/2016 12:26,0.9
65.4239,-144.6781,8/8/2016 12:27,0.9
19.4091663,-155.2788391,8/8/2016 12:31,1.99
18.8367,-65.8752,8/8/2016 12:33,1.8
38.8224983,-122.8434982,8/8/2016 12:45,1.07
65.3708,-144.72,8/8/2016 12:45,0.8
38.2528,-118.7557,8/8/2016 12:50,0.2
65.4424,-144.6753,8/8/2016 12:50,1
51.8532,174.7562,8/8/2016 12:54,3.4
65.4016,-144.7131,8/8/2016 13:05,1.7
63.8384,-149.2131,8/8/2016 13:05,1.5
36.0375,-117.7781667,8/8/2016 13:13,0.49
38.2615,-118.7408,8/8/2016 13:14,1.4
63.5908,-150.6888,8/8/2016 13:14,1.6
49.44,-120.5321667,8/8/2016 13:14,2.11
33.7133333,-117.3405,8/8/2016 13:14,1.45
40.126,-120.2378,8/8/2016 13:19,0.6
51.7392,-177.1669,8/8/2016 13:29,2
37.5755,-118.852,8/8/2016 13:29,0.11
62.8974,-151.4007,8/8/2016 13:33,1.5
38.2586,-118.724,8/8/2016 13:38,0.3
37.322,-122.1003333,8/8/2016 13:39,1.29
65.423,-144.6774,8/8/2016 13:40,0.8
52.0888,-174.4267,8/8/2016 13:42,2.6
58.2106,-154.8299,8/8/2016 13:56,1.6
18.753,-67.4617,8/8/2016 14:02,2.5
44.7155,-115.9983,8/8/2016 14:06,2.5
18.3198,145.573,8/8/2016 14:11,5.1
33.4758333,-116.402,8/8/2016 14:12,1.01
38.6679,-118.7938,8/8/2016 14:29,0.6
38.6508333,-122.7253333,8/8/2016 14:43,1.41
46.1961667,-122.1901667,8/8/2016 14:46,0.54
19.4008331,-155.272995,8/8/2016 14:50,1.31
51.5297,-177.3303,8/8/2016 14:52,1.5
35.0608333,-118.3396667,8/8/2016 14:55,1.18
60.2062,-141.1622,8/8/2016 15:01,1.3
-14.5027,-76.2381,8/8/2016 15:03,5.1
35.0021667,-118.1908333,8/8/2016 15:07,1.01
63.1168,-150.206,8/8/2016 15:12,1
38.2668,-118.7271,8/8/2016 15:24,0.5
19.0755,-65.9785,8/8/2016 15:24,2
67.6831,-144.0394,8/8/2016 15:25,0.5
61.8485,-150.5819,8/8/2016 15:28,1.6
64.4993,-148.9409,8/8/2016 15:30,0.5
63.0872,-151.5726,8/8/2016 15:34,0.9
58.7423,-134.4947,8/8/2016 15:35,1.8
51.9859,179.4728,8/8/2016 15:38,2.3
62.0413,-149.9147,8/8/2016 15:43,1.5
34.8626667,-118.7813333,8/8/2016 15:47,1.19
51.5101,-178.1604,8/8/2016 15:58,1.4
32.8066667,-117.0855,8/8/2016 15:59,0.86
59.546,-152.9658,8/8/2016 16:12,1.5
63.5365,-150.0347,8/8/2016 16:32,1.7
38.6663,-118.7726,8/8/2016 16:33,0.3
33.8701667,-117.5093333,8/8/2016 16:43,0.77
62.416,-150.9993,8/8/2016 16:44,1.7
38.6731,-118.7911,8/8/2016 16:46,0.5
33.988,-116.6778333,8/8/2016 16:50,0.94
60.8317,-150.5856,8/8/2016 16:51,1.9
33.4845,-116.4645,8/8/2016 16:52,0.03
39.4069,-120.1423,8/8/2016 16:54,1.4
38.8393333,-122.8293333,8/8/2016 17:10,0.34
64.986,-148.0445,8/8/2016 17:11,1.4
60.1889,-139.5515,8/8/2016 17:20,1.5
34.0986667,-116.5161667,8/8/2016 17:32,0.86
19.2014999,-155.4884949,8/8/2016 17:33,1.98
-14.5538,-76.2397,8/8/2016 17:45,4.6
63.0205,-149.3117,8/8/2016 17:46,1.1
-23.3895,-175.0769,8/8/2016 17:47,4.6
33.8181667,-117.4878333,8/8/2016 17:48,1.42
-11.3474,163.1022,8/8/2016 17:52,4.4
35.4603,-97.9105,8/8/2016 17:57,2.4
38.2588,-118.7135,8/8/2016 18:10,0.3
62.3038,-148.9091,8/8/2016 18:17,1.2
38.643,-118.7953,8/8/2016 18:20,0.3
31.6418,100.1252,8/8/2016 18:21,4.4
37.6266,-116.7905,8/8/2016 18:22,0.6
-24.124,-67.3146,8/8/2016 18:27,3.9
26.054,99.9187,8/8/2016 18:30,4.2
38.7878342,-122.7458344,8/8/2016 18:38,0.57
33.503,-116.5338333,8/8/2016 18:39,0.78
45.6398333,-122.3053333,8/8/2016 18:50,1.15
59.5212,-139.1042,8/8/2016 18:51,2.2
51.5996,-178.148,8/8/2016 18:54,1.4
53.6233,-165.0641,8/8/2016 19:01,2.1
-23.6888,-179.9401,8/8/2016 19:02,4.4
61.7431,-148.184,8/8/2016 19:03,1
33.0233333,-116.351,8/8/2016 19:07,0.85
53.5599,-165.0746,8/8/2016 19:08,1.8
64.9793,-147.3396,8/8/2016 19:11,1.3
38.403,-118.1666,8/8/2016 19:13,0.4
38.2639,-118.7277,8/8/2016 19:18,0.8
-4.4296,151.9396,8/8/2016 19:19,4.4
62.0202,-149.1384,8/8/2016 19:23,2.5
68.3857,-148.7708,8/8/2016 19:24,1.1
38.8269997,-122.8440018,8/8/2016 19:26,0.56
63.0209,-149.899,8/8/2016 19:27,1
34.045,-117.248,8/8/2016 19:31,1.98
62.4263,-151.9919,8/8/2016 19:42,1.4
0.2461,-18.9604,8/8/2016 19:42,4.3
37.6748333,-118.8718333,8/8/2016 19:49,1.18
51.4879,-176.1378,8/8/2016 19:50,1.2
46.9853333,-112.8378333,8/8/2016 19:57,1.6
37.5918333,-118.9488333,8/8/2016 19:58,0.02
46.7346,150.4587,8/8/2016 20:06,4.5
33.9011667,-117.0188333,8/8/2016 20:14,0.84
62.8176,-150.7953,8/8/2016 20:17,1.8
-49.281,123.2657,8/8/2016 20:18,4.5
61.5101,-150.6809,8/8/2016 20:29,1.5
18.7282,145.3486,8/8/2016 20:36,4.5
19.2078333,-155.4495,8/8/2016 20:36,1.79
35.0373333,-117.6781667,8/8/2016 20:45,1.61
12.6267,-87.7499,8/8/2016 20:49,4.5
19.0195,-65.9899,8/8/2016 21:03,2.2
17.9775,-67.0205,8/8/2016 21:07,2
34.0516667,-116.928,8/8/2016 21:27,1.58
60.9938,-151.3774,8/8/2016 21:41,2.2
37.2953333,-121.6783333,8/8/2016 21:46,0.88
33.9931667,-116.9743333,8/8/2016 21:51,0.64
36.8626,-116.0558,8/8/2016 21:59,0.6
41.0555,-74.2913333,8/8/2016 22:01,0.98
33.6451667,-116.6995,8/8/2016 22:05,0.63
38.6613,-118.781,8/8/2016 22:20,0.7
38.8118333,-122.823,8/8/2016 22:28,1.1
37.6273333,-122.4728333,8/8/2016 22:31,2.04
37.6177,-116.804,8/8/2016 22:31,0.9
41.0103333,-74.3435,8/8/2016 22:33,0.54
33.932,-116.8285,8/8/2016 22:38,0.7
33.9528333,-116.9825,8/8/2016 22:45,0.39
63.3276,-152.56,8/8/2016 23:00,1.4
40.1471,-120.2116,8/8/2016 23:06,0.5
35.8957,-117.1651,8/8/2016 23:16,0.8
37.6378,-116.8222,8/8/2016 23:17,1.2
38.8214989,-122.7850037,8/8/2016 23:18,0.88
40.6366667,-121.671,8/8/2016 23:34,0.53
33.7628333,-117.5548333,8/8/2016 23:47,1.01
38.2464,-118.7436,8/8/2016 23:58,0.4
36.122,-117.8666667,8/9/2016 0:03,0.75
38.8053322,-122.8281631,8/9/2016 0:18,0.56
-0.1678,-78.3607,8/9/2016 0:23,4.6
36.032,-117.771,8/9/2016 0:24,2.78
36.0281667,-117.7706667,8/9/2016 0:30,0.47
36.0323333,-117.7713333,8/9/2016 0:32,1.37
36.0315,-117.7683333,8/9/2016 0:32,0.96
61.8925,-149.9171,8/9/2016 0:32,2.5
64.7908,-149.3566,8/9/2016 0:38,0.7
33.6816667,-116.7085,8/9/2016 0:38,0.39
65.3699,-144.7518,8/9/2016 0:44,1.1
37.583,-118.9431667,8/9/2016 0:57,0.56
35.9521667,-117.6573333,8/9/2016 0:58,1
37.5967,-116.7872,8/9/2016 1:01,0.7
65.3699,-144.7518,8/9/2016 1:19,1.4
33.7695,-116.1295,8/9/2016 1:34,0.86
37.63,-112.9771667,8/9/2016 1:35,1.13
48.0953333,-114.1596667,8/9/2016 1:43,0.82
19.4308333,-155.6145,8/9/2016 1:45,2.94
33.6411667,-116.6806667,8/9/2016 2:02,0.48
33.696,-116.7041667,8/9/2016 2:05,0.89
40.217,-122.128,8/9/2016 2:08,1.87
52.6934,-166.6563,8/9/2016 2:10,1.9
38.6714,-118.7951,8/9/2016 2:11,1
37.1768,-116.6427,8/9/2016 2:24,0.1
8.494,-82.9803,8/9/2016 2:24,4.5
41.8976,-119.6002,8/9/2016 2:25,1.2
19.6911667,-156.0536667,8/9/2016 2:27,1.55
40.1263,-120.2445,8/9/2016 2:35,0.2
33.644,-116.679,8/9/2016 2:42,0.48
33.641,-116.6783333,8/9/2016 2:42,0.33
33.506,-116.5395,8/9/2016 2:43,0.54
37.4863333,-118.8118333,8/9/2016 2:53,0.62
40.174,-121.0593333,8/9/2016 2:54,2.21
38.786499,-122.7375031,8/9/2016 2:56,0.49
40.1283,-120.2363,8/9/2016 3:04,0.5
37.1183333,-97.8401667,8/9/2016 3:08,2.03
37.0547,-97.5375,8/9/2016 3:10,2.7
60.4683,-143.3703,8/9/2016 3:13,1.1
33.4218333,-116.4141667,8/9/2016 3:15,0.5
33.4245,-116.4168333,8/9/2016 3:15,0.13
37.0548333,-97.5411667,8/9/2016 3:16,1.97
38.8168333,-122.8096667,8/9/2016 3:19,1.6
19.3063333,-155.8108333,8/9/2016 3:19,1.57
37.6228333,-118.9043333,8/9/2016 3:23,0.55
33.0318333,-116.4198333,8/9/2016 3:33,0.78
33.2195,-116.7158333,8/9/2016 3:34,0.45
41.575,-121.6026667,8/9/2016 3:35,1.36
-24.656,-179.9177,8/9/2016 3:41,4.2
47.3008,146.9788,8/9/2016 3:44,4
67.3393,-145.0209,8/9/2016 3:49,1.7
67.3393,-145.0209,8/9/2016 3:54,1.7
50.5742,85.5042,8/9/2016 3:54,4.6
19.1933327,-155.4973297,8/9/2016 3:56,2.07
18.2152,-67.9595,8/9/2016 3:56,3.1
38.0191667,-118.8593333,8/9/2016 4:22,1.23
-12.825,166.6905,8/9/2016 4:22,4.5
46.8835,-122.0233333,8/9/2016 4:24,0.6
33.5006667,-116.5288333,8/9/2016 4:37,0.6
37.5969,-116.7858,8/9/2016 4:45,0.6
34.7351667,-116.2988333,8/9/2016 4:54,1.44
36.2144,-97.5718,8/9/2016 4:56,2.6
36.7956667,-89.4768333,8/9/2016 5:05,2.78
64.6977,-150.1812,8/9/2016 5:08,1.2
38.9263,-119.5846,8/9/2016 5:14,1.7
38.8156662,-122.7636642,8/9/2016 5:21,0.93
31.7953333,-116.2676667,8/9/2016 5:27,2.21
33.6665,-116.6981667,8/9/2016 5:36,0.56
60.1355,-139.5499,8/9/2016 5:42,1.4
58.4571,-154.8786,8/9/2016 5:57,1.9
60.528,-143.1797,8/9/2016 6:18,0.9
0.524,122.2666,8/9/2016 6:19,4.7
45.9195,-121.939,8/9/2016 6:21,0.74
52.2946,-173.7102,8/9/2016 6:25,2.5
35.892,-117.6925,8/9/2016 6:29,0.56
68.8961,-146.6924,8/9/2016 6:35,1.6
33.4985,-116.5166667,8/9/2016 6:36,0.41
35.8871667,-117.6945,8/9/2016 6:37,1.56
-5.8635,-78.7365,8/9/2016 6:45,4.6
63.2755,-145.3305,8/9/2016 6:47,1.3
63.2378,-151.8861,8/9/2016 6:52,1
37.643,-112.9736667,8/9/2016 6:57,0.86
64.7331,-148.7743,8/9/2016 7:00,0.5
44.7386667,-111.1785,8/9/2016 7:08,1.06
18.5722,-64.7724,8/9/2016 7:09,2
37.4176,-118.3491,8/9/2016 7:18,1.1
37.6007,-116.8063,8/9/2016 7:23,0.7
62.1494,-149.572,8/9/2016 7:24,1.1
64.6185,-147.9668,8/9/2016 7:26,0.5
0.1231,123.7501,8/9/2016 7:27,4.9
33.7666667,-115.9156667,8/9/2016 7:32,0.98
38.6654,-118.8014,8/9/2016 7:35,1.1
33.4675,-116.5078333,8/9/2016 7:39,1.43
19.4271667,-155.4603333,8/9/2016 7:43,1.5
57.7375,-154.5828,8/9/2016 7:43,3.1
63.4988,-151.8468,8/9/2016 7:53,1.8
63.5391,-151.7936,8/9/2016 7:55,1.4
37.5965,-118.9453333,8/9/2016 8:04,0.47
33.4666667,-116.497,8/9/2016 8:28,0.43
38.8230019,-122.7835007,8/9/2016 8:37,1.1
38.7866667,-122.7718333,8/9/2016 8:43,1.61
33.4526667,-116.4638333,8/9/2016 8:44,0.57
34.293,-116.9993333,8/9/2016 8:51,0.8
62.5244,-152.7083,8/9/2016 8:52,1.5
36.2965,-120.7951667,8/9/2016 8:55,3.34
39.5593,73.5442,8/9/2016 9:06,4.5
46.572,-121.7701667,8/9/2016 9:11,0.72
38.477,-118.5632,8/9/2016 9:15,0.1
4.9249,-82.7098,8/9/2016 9:21,4.6
44.7423333,-111.175,8/9/2016 9:34,0.67
52.3834,-172.8662,8/9/2016 9:38,2.5
-31.6201,-179.8068,8/9/2016 9:43,5
37.2068333,-121.9805,8/9/2016 9:43,1
37.7891667,-121.9628333,8/9/2016 9:53,1.43
-23.243,-69.41,8/9/2016 9:57,4.2
4.616,94.702,8/9/2016 10:04,4.5
37.5676667,-119.0121667,8/9/2016 10:06,1.2
37.5921667,-119.0145,8/9/2016 10:11,0.43
37.1185,-97.8408333,8/9/2016 10:14,1.81
33.4668333,-116.5023333,8/9/2016 10:23,0.65
12.6761,-88.8591,8/9/2016 10:26,4.6
58.5032,-154.981,8/9/2016 10:26,1.7
37.4726667,-118.849,8/9/2016 10:26,0.9
37.5686667,-119.0143333,8/9/2016 10:28,1.77
34.294,-117.4406667,8/9/2016 10:29,0.91
36.2809,-97.5115,8/9/2016 10:32,2.6
38.8363342,-122.8121643,8/9/2016 10:33,0.56
39.962,-120.7424,8/9/2016 10:57,0.5
37.6064,-116.8225,8/9/2016 11:20,1.1
51.713,176.0961,8/9/2016 11:27,3.1
18.34,146.0913,8/9/2016 11:34,4.8
38.8853333,-122.1815,8/9/2016 11:35,1.87
38.9281667,-122.2218333,8/9/2016 11:36,1.79
-8.4205,115.6452,8/9/2016 11:37,4.3
36.2966667,-120.7921667,8/9/2016 12:19,2.66
38.9171667,-122.2168333,8/9/2016 12:26,1.84
62.86,-150.5687,8/9/2016 12:27,1.4
61.7385,-148.2052,8/9/2016 12:29,1.3
47.2893333,-122.2888333,8/9/2016 12:45,1.79
64.7486,-149.2541,8/9/2016 13:04,0.2
37.8596,-118.0437,8/9/2016 13:14,0.9
46.201,-122.189,8/9/2016 13:19,0.46
37.6156667,-122.44,8/9/2016 13:31,1.15
37.585,-118.866,8/9/2016 13:40,0.79
37.5866667,-118.8708333,8/9/2016 13:55,1.1
-31.735,-72.1962,8/9/2016 13:56,4.5
40.391,-125.0896667,8/9/2016 14:02,2.67
36.3978333,-120.9758333,8/9/2016 14:05,1.36
43.3216667,-123.3376667,8/9/2016 14:21,1.1
36.4828333,-89.5391667,8/9/2016 14:21,1.26
64.9963,-150.6413,8/9/2016 14:47,1.8
37.3981667,-112.3315,8/9/2016 14:50,1.65
38.8323326,-122.809166,8/9/2016 14:51,0.88
33.4978333,-116.5261667,8/9/2016 14:59,0.19
46.006,-112.4685,8/9/2016 15:03,1.06
18.8043,-66.8626,8/9/2016 15:05,2.5
59.8484,-153.0934,8/9/2016 15:06,1.7
47.514,-122.9688333,8/9/2016 15:08,0.42
40.4986667,-111.3363333,8/9/2016 15:17,1.28
33.8423333,-117.4911667,8/9/2016 15:26,1.46
45.3461667,-121.681,8/9/2016 15:38,1.54
33.6306667,-116.6796667,8/9/2016 15:55,0.83
40.1375,-120.2192,8/9/2016 16:00,0.6
40.1401,-120.2167,8/9/2016 16:06,1.1
35.6721667,-117.492,8/9/2016 16:12,1.1
46.288,-117.9151667,8/9/2016 16:15,2.09
18.4978,-64.5272,8/9/2016 16:19,1.6
61.281,-147.7108,8/9/2016 16:27,1.6
63.2939,-151.3338,8/9/2016 16:29,1.1
33.1875,-116.3678333,8/9/2016 16:32,1.24
34.6415,-117.1206667,8/9/2016 16:38,1.53
35.9528333,-117.6581667,8/9/2016 16:39,1.13
35.9531667,-117.6561667,8/9/2016 16:43,0.53
33.9515,-117.2333333,8/9/2016 16:47,1.16
33.6268333,-117.1506667,8/9/2016 16:54,1.02
33.8675,-117.5061667,8/9/2016 16:55,1.24
63.1939,-151.3293,8/9/2016 17:02,1.2
36.4825,-89.5395,8/9/2016 17:04,1.67
57.0638,-157.6476,8/9/2016 17:11,1.7
49.4175,-120.5085,8/9/2016 17:14,2.26
39.3228333,-122.7948333,8/9/2016 17:19,1.8
38.2642,-118.7321,8/9/2016 17:23,0.4
37.6255,-116.8014,8/9/2016 17:42,1.1
47.6363333,-120.3205,8/9/2016 17:45,1.56
37.5838,-116.8038,8/9/2016 17:46,1.1
36.211,-97.575,8/9/2016 17:46,3.6
63.2439,-151.3315,8/9/2016 17:46,1.5
36.211,-97.57,8/9/2016 17:46,3.9
36.2137,-97.5688,8/9/2016 17:54,3.7
64.7393,-146.7798,8/9/2016 17:58,0.7
33.0998333,-117.0258333,8/9/2016 17:58,0.92
64.7393,-146.7798,8/9/2016 17:59,1
37.1574,-117.2418,8/9/2016 18:02,0.1
45.1715,-121.721,8/9/2016 18:03,1.35
36.8891667,-121.6235,8/9/2016 18:04,1.46
45.1811667,-121.6953333,8/9/2016 18:06,0.7
45.072,-111.734,8/9/2016 18:09,0.53
37.6252,-116.7957,8/9/2016 18:25,1.5
63.831,-147.6213,8/9/2016 18:40,1.1
18.3355,-67.2547,8/9/2016 18:41,2
18.2998,-66.7882,8/9/2016 18:42,2.6
45.1783333,-121.6868333,8/9/2016 18:57,1.51
45.1813333,-121.6941667,8/9/2016 18:58,1.92
45.174,-121.711,8/9/2016 19:01,1.49
35.9486667,-117.6586667,8/9/2016 19:03,0.52
37.6006,-116.7804,8/9/2016 19:04,0.9
64.9546,-147.3372,8/9/2016 19:04,1.2
37.6038,-116.7782,8/9/2016 19:07,0.9
45.1728333,-121.7151667,8/9/2016 19:08,1.42
-8.0281,-73.9401,8/9/2016 19:09,4.2
45.1791667,-121.6971667,8/9/2016 19:14,0.86
37.639,-116.7984,8/9/2016 19:14,1.2
37.5776,-116.8037,8/9/2016 19:16,0.4
60.1727,-150.7386,8/9/2016 19:27,1.6
45.1846667,-121.6926667,8/9/2016 19:29,1.53
-28.0815,-177.2544,8/9/2016 19:30,4.5
38.8343333,-122.799,8/9/2016 19:33,1.71
35.955,-117.6561667,8/9/2016 19:37,0.43
37.6401667,-118.8965,8/9/2016 19:39,0.82
38.8356667,-122.7986667,8/9/2016 19:41,1.12
33.422,-116.4123333,8/9/2016 19:44,0.47
63.2949,-151.2227,8/9/2016 19:49,1.3
69.7401,-146.3768,8/9/2016 19:53,1.7
19.0351,-64.9565,8/9/2016 20:03,2.3
33.684,-116.7055,8/9/2016 20:04,0.79
38.8354988,-122.800499,8/9/2016 20:13,0.56
38.8096657,-122.8000031,8/9/2016 20:14,0.95
-8.1559,117.8323,8/9/2016 20:16,4.5
53.5354,-167.0346,8/9/2016 20:21,1.9
19.2362,-65.1268,8/9/2016 20:26,3.1
33.938,-116.0428333,8/9/2016 20:29,0.93
45.1766667,-121.7038333,8/9/2016 20:33,0.98
33.6728333,-116.714,8/9/2016 20:53,0.49
65.4196,-144.7398,8/9/2016 20:54,1.2
38.7916679,-122.7444992,8/9/2016 21:16,0.86
45.1841667,-121.7018333,8/9/2016 21:31,1.03
38.8419991,-122.8290024,8/9/2016 21:32,0.91
47.2265,-121.5566667,8/9/2016 21:34,0.73
